Mech. name,structure,InChI,class,LumpedSpecies
"C7H13OH2Q1-4",COOH-COH-C-*C-C-C-C,"InChI=1S/C7H15O3/c1-2-3-4-5-7(8)6-10-9/h4,7-9H,2-3,5-6H2,1H3",QOHOOH
"C7H13OH2Q1-5",COOH-COH-C-C-*C-C-C,"InChI=1S/C7H15O3/c1-2-3-4-5-7(8)6-10-9/h3,7-9H,2,4-6H2,1H3",QOHOOH
"C7H13OH1Q5-4",COH-C-C-*C-COOH-C-C,"InChI=1S/C7H15O3/c1-2-7(10-9)5-3-4-6-8/h5,7-9H,2-4,6H2,1H3",QOHOOH
"C7H13OH1Q5-6",COH-C-C-C-COOH-*C-C,"InChI=1S/C7H15O3/c1-2-7(10-9)5-3-4-6-8/h2,7-9H,3-6H2,1H3",QOHOOH
"C7H13OH1Q5-3",COH-C-*C-C-COOH-C-C,"InChI=1S/C7H15O3/c1-2-7(10-9)5-3-4-6-8/h3,7-9H,2,4-6H2,1H3",QOHOOH
"C7H13OH1Q5-7",COH-C-C-C-COOH-C-*C,"InChI=1S/C7H15O3/c1-2-7(10-9)5-3-4-6-8/h7-9H,1-6H2",QOHOOH
"C7H13OH1Q5-2",COH-*C-C-C-COOH-C-C,"InChI=1S/C7H15O3/c1-2-7(10-9)5-3-4-6-8/h4,7-9H,2-3,5-6H2,1H3",QOHOOH
"C7H13OH1Q5-1",C*OH-C-C-C-COOH-C-C,"InChI=1S/C7H15O3/c1-2-7(10-9)5-3-4-6-8/h6-9H,2-5H2,1H3",QOHOOH
"C7H13OH1Q6-5",COH-C-C-C-*C-COOH-C,"InChI=1S/C7H15O3/c1-7(10-9)5-3-2-4-6-8/h5,7-9H,2-4,6H2,1H3",QOHOOH
"C7H13OH1Q6-7",COH-C-C-C-C-COOH-*C,"InChI=1S/C7H15O3/c1-7(10-9)5-3-2-4-6-8/h7-9H,1-6H2",QOHOOH
"C7H13OH1Q6-4",COH-C-C-*C-C-COOH-C,"InChI=1S/C7H15O3/c1-7(10-9)5-3-2-4-6-8/h3,7-9H,2,4-6H2,1H3",QOHOOH
"C7H13OH1Q6-3",COH-C-*C-C-C-COOH-C,"InChI=1S/C7H15O3/c1-7(10-9)5-3-2-4-6-8/h2,7-9H,3-6H2,1H3",QOHOOH
"C7H13OH1Q6-2",COH-*C-C-C-C-COOH-C,"InChI=1S/C7H15O3/c1-7(10-9)5-3-2-4-6-8/h4,7-9H,2-3,5-6H2,1H3",QOHOOH
"C7H13OH1Q7-6",COH-C-C-C-C-*C-COOH,"InChI=1S/C7H15O3/c8-6-4-2-1-3-5-7-10-9/h5,8-9H,1-4,6-7H2",QOHOOH
"C7H13OH1Q7-5",COH-C-C-C-*C-C-COOH,"InChI=1S/C7H15O3/c8-6-4-2-1-3-5-7-10-9/h3,8-9H,1-2,4-7H2",QOHOOH
"C7H13OH1Q7-4",COH-C-C-*C-C-C-COOH,"InChI=1S/C7H15O3/c8-6-4-2-1-3-5-7-10-9/h1,8-9H,2-7H2",QOHOOH
"C7H13OH1Q7-3",COH-C-*C-C-C-C-COOH,"InChI=1S/C7H15O3/c8-6-4-2-1-3-5-7-10-9/h2,8-9H,1,3-7H2",QOHOOH
"C7H13OH2Q4-3",C-COH-*C-COOH-C-C-C,"InChI=1S/C7H15O3/c1-3-4-7(10-9)5-6(2)8/h5-9H,3-4H2,1-2H3",QOHOOH
"C7H13OH2Q4-5",C-COH-C-COOH-*C-C-C,"InChI=1S/C7H15O3/c1-3-4-7(10-9)5-6(2)8/h4,6-9H,3,5H2,1-2H3",QOHOOH
"C7H13OH2Q4-2",C-C*OH-C-COOH-C-C-C,"InChI=1S/C7H15O3/c1-3-4-7(10-9)5-6(2)8/h7-9H,3-5H2,1-2H3",QOHOOH
"C7H13OH2Q4-6",C-COH-C-COOH-C-*C-C,"InChI=1S/C7H15O3/c1-3-4-7(10-9)5-6(2)8/h3,6-9H,4-5H2,1-2H3",QOHOOH
"C7H13OH2Q4-1",*C-COH-C-COOH-C-C-C,"InChI=1S/C7H15O3/c1-3-4-7(10-9)5-6(2)8/h6-9H,2-5H2,1H3",QOHOOH
"C7H13OH2Q4-7",C-COH-C-COOH-C-C-*C,"InChI=1S/C7H15O3/c1-3-4-7(10-9)5-6(2)8/h6-9H,1,3-5H2,2H3",QOHOOH
"C7H13OH2Q5-4",C-COH-C-*C-COOH-C-C,"InChI=1S/C7H15O3/c1-3-7(10-9)5-4-6(2)8/h5-9H,3-4H2,1-2H3",QOHOOH
"C7H13OH2Q5-6",C-COH-C-C-COOH-*C-C,"InChI=1S/C7H15O3/c1-3-7(10-9)5-4-6(2)8/h3,6-9H,4-5H2,1-2H3",QOHOOH
"C7H13OH2Q5-3",C-COH-*C-C-COOH-C-C,"InChI=1S/C7H15O3/c1-3-7(10-9)5-4-6(2)8/h4,6-9H,3,5H2,1-2H3",QOHOOH
"C7H13OH2Q5-7",C-COH-C-C-COOH-C-*C,"InChI=1S/C7H15O3/c1-3-7(10-9)5-4-6(2)8/h6-9H,1,3-5H2,2H3",QOHOOH
"C7H13OH2Q5-2",C-C*OH-C-C-COOH-C-C,"InChI=1S/C7H15O3/c1-3-7(10-9)5-4-6(2)8/h7-9H,3-5H2,1-2H3",QOHOOH
"C7H13OH2Q5-1",*C-COH-C-C-COOH-C-C,"InChI=1S/C7H15O3/c1-3-7(10-9)5-4-6(2)8/h6-9H,2-5H2,1H3",QOHOOH
"C7H13OH2Q6-5",C-COH-C-C-*C-COOH-C,"InChI=1S/C7H15O3/c1-6(8)4-3-5-7(2)10-9/h5-9H,3-4H2,1-2H3",QOHOOH
"C7H13OH2Q6-7",C-COH-C-C-C-COOH-*C,"InChI=1S/C7H15O3/c1-6(8)4-3-5-7(2)10-9/h6-9H,2-5H2,1H3",QOHOOH
"C7H13OH2Q6-4",C-COH-C-*C-C-COOH-C,"InChI=1S/C7H15O3/c1-6(8)4-3-5-7(2)10-9/h3,6-9H,4-5H2,1-2H3",QOHOOH
"C7H13OH2Q6-3",C-COH-*C-C-C-COOH-C,"InChI=1S/C7H15O3/c1-6(8)4-3-5-7(2)10-9/h4,6-9H,3,5H2,1-2H3",QOHOOH
"C7H13OH2Q6-2",C-C*OH-C-C-C-COOH-C,"InChI=1S/C7H15O3/c1-6(8)4-3-5-7(2)10-9/h7-9H,3-5H2,1-2H3",QOHOOH
"C7H15-2",C-*C-C-C-C-C-C,"InChI=1S/C7H15/c1-3-5-7-6-4-2/h3H,4-7H2,1-2H3",R
"C7H15-1",*C-C-C-C-C-C-C,"InChI=1S/C7H15/c1-3-5-7-6-4-2/h1,3-7H2,2H3",R
"C7H13-1D3OOH",C=C-COOH-C-C-C-C,"InChI=1S/C7H14O2/c1-3-5-6-7(4-2)9-8/h4,7-8H,2-3,5-6H2,1H3",OLE-OOH
"C7H13-1D3O",C=C-CO*-C-C-C-C,"InChI=1S/C7H13O/c1-3-5-6-7(8)4-2/h4,7H,2-3,5-6H2,1H3",alkRO
"I3C8D1",C=C-C(-C-C-C-C)-C,"InChI=1S/C8H16/c1-4-6-7-8(3)5-2/h5,8H,2,4,6-7H2,1,3H3",OLE
"C7H14OOH1-2",COOH-*C-C-C-C-C-C,"InChI=1S/C7H15O2/c1-2-3-4-5-6-7-9-8/h6,8H,2-5,7H2,1H3",QOOH
"C7H14OOH2-1",*C-COOH-C-C-C-C-C,"InChI=1S/C7H15O2/c1-3-4-5-6-7(2)9-8/h7-8H,2-6H2,1H3",QOOH
"C7H13-2-1O",CO-*C-C-C-C-C-C,"InChI=1S/C7H13O/c1-2-3-4-5-6-7-8/h6-7H,2-5H2,1H3",ERR
"C5H11COCH2",*C-CO-C-C-C-C-C,"InChI=1S/C7H13O/c1-3-4-5-6-7(2)8/h2-6H2,1H3",ERR
"NC5H11CO",*CO-C-C-C-C-C,"InChI=1S/C6H11O/c1-2-3-4-5-6-7/h2-5H2,1H3",ERR
"NC5H11CHO",CO-C-C-C-C-C,"InChI=1S/C6H12O/c1-2-3-4-5-6-7/h6H,2-5H2,1H3",ALD/KETO
"C7H14OOH2-1O",CO*-COOH-C-C-C-C-C,"InChI=1S/C7H15O3/c1-2-3-4-5-7(6-8)10-9/h7,9H,2-6H2,1H3",ERR
"C7H14OOH1-2O",COOH-CO*-C-C-C-C-C,"InChI=1S/C7H15O3/c1-2-3-4-5-7(8)6-10-9/h7,9H,2-6H2,1H3",ERR
"C7H13OH1-1",COH=C-C-C-C-C-C,"InChI=1S/C7H14O/c1-2-3-4-5-6-7-8/h6-8H,2-5H2,1H3",oleOH
"C7H13OH1-2",COH-C=C-C-C-C-C,"InChI=1S/C7H14O/c1-2-3-4-5-6-7-8/h5-6,8H,2-4,7H2,1H3",oleOH
"C7H13OH2-1",C=COH-C-C-C-C-C,"InChI=1S/C7H14O/c1-3-4-5-6-7(2)8/h8H,2-6H2,1H3",oleOH
"C7H13OH1-4",COH-C-C-C=C-C-C,"InChI=1S/C7H14O/c1-2-3-4-5-6-7-8/h3-4,8H,2,5-7H2,1H3",oleOH
"C7H13OH1-5",COH-C-C-C-C=C-C,"InChI=1S/C7H14O/c1-2-3-4-5-6-7-8/h2-3,8H,4-7H2,1H3",oleOH
"C7H13OH1-6",COH-C-C-C-C-C=C,"InChI=1S/C7H14O/c1-2-3-4-5-6-7-8/h2,8H,1,3-7H2",oleOH
"C7H13OH2-3",C-COH-C=C-C-C-C,"InChI=1S/C7H14O/c1-3-4-5-6-7(2)8/h5-8H,3-4H2,1-2H3",oleOH
"C7H13OH2-4",C-COH-C-C=C-C-C,"InChI=1S/C7H14O/c1-3-4-5-6-7(2)8/h4-5,7-8H,3,6H2,1-2H3",oleOH
"C7H13OH2-5",C-COH-C-C-C=C-C,"InChI=1S/C7H14O/c1-3-4-5-6-7(2)8/h3-4,7-8H,5-6H2,1-2H3",oleOH
"C7H13OH2-6",C-COH-C-C-C-C=C,"InChI=1S/C7H14O/c1-3-4-5-6-7(2)8/h3,7-8H,1,4-6H2,2H3",oleOH
"C7H13OH1O1-2",^COH-^C-C-C-C-C-C,"InChI=1S/C7H14O2/c1-2-3-4-5-6-7(8)9-6/h6-8H,2-5H2,1H3",ERR
"C7H13OH1O2-3",COH-^C-^C-C-C-C-C,"InChI=1S/C7H14O2/c1-2-3-4-6-7(5-8)9-6/h6-8H,2-5H2,1H3",ERR
"C7H13OH1O2-4",COH-^C-C-^C-C-C-C,"InChI=1S/C7H14O2/c1-2-3-6-4-7(5-8)9-6/h6-8H,2-5H2,1H3",ERR
"C7H13OH1O2-5",COH-^C-C-C-^C-C-C,"InChI=1S/C7H14O2/c1-2-6-3-4-7(5-8)9-6/h6-8H,2-5H2,1H3",ERR
"C7H13OH1O2-6",COH-^C-C-C-C-^C-C,"InChI=1S/C7H14O2/c1-6-3-2-4-7(5-8)9-6/h6-8H,2-5H2,1H3",ERR
"C7H13OH2O1-2",^C-^COH-C-C-C-C-C,"InChI=1S/C7H14O2/c1-2-3-4-5-7(8)6-9-7/h8H,2-6H2,1H3",ERR
"C7H13OH2O1-3",^C-COH-^C-C-C-C-C,"InChI=1S/C7H14O2/c1-2-3-4-7-6(8)5-9-7/h6-8H,2-5H2,1H3",ERR
"C7H13OH2O1-4",^C-COH-C-^C-C-C-C,"InChI=1S/C7H14O2/c1-2-3-7-4-6(8)5-9-7/h6-8H,2-5H2,1H3",ERR
"C7H13OH2O1-5",^C-COH-C-C-^C-C-C,"InChI=1S/C7H14O2/c1-2-7-4-3-6(8)5-9-7/h6-8H,2-5H2,1H3",ERR
"C7H13OH1O4-5",COH-C-C-^C-^C-C-C,"InChI=1S/C7H14O2/c1-2-6-7(9-6)4-3-5-8/h6-8H,2-5H2,1H3",ERR
"C7H13OH1O5-6",COH-C-C-C-^C-^C-C,"InChI=1S/C7H14O2/c1-6-7(9-6)4-2-3-5-8/h6-8H,2-5H2,1H3",ERR
"C7H13OH1O3-5",COH-C-^C-C-^C-C-C,"InChI=1S/C7H14O2/c1-2-6-5-7(9-6)3-4-8/h6-8H,2-5H2,1H3",ERR
"C7H13OH1O5-7",COH-C-C-C-^C-C-^C,"InChI=1S/C7H14O2/c8-5-2-1-3-7-4-6-9-7/h7-8H,1-6H2",ERR
"C7H13OH1O1-5",^COH-C-C-C-^C-C-C,"InChI=1S/C7H14O2/c1-2-6-4-3-5-7(8)9-6/h6-8H,2-5H2,1H3",ERR
"C7H13OH1O6-7",COH-C-C-C-C-^C-^C,"InChI=1S/C7H14O2/c8-5-3-1-2-4-7-6-9-7/h7-8H,1-6H2",ERR
"C7H13OH1O4-6",COH-C-C-^C-C-^C-C,"InChI=1S/C7H14O2/c1-6-5-7(9-6)3-2-4-8/h6-8H,2-5H2,1H3",ERR
"C7H13OH1O3-6",COH-C-^C-C-C-^C-C,"InChI=1S/C7H14O2/c1-6-2-3-7(9-6)4-5-8/h6-8H,2-5H2,1H3",ERR
"C7H13OH1O4-7",COH-C-C-^C-C-C-^C,"InChI=1S/C7H14O2/c8-5-1-3-7-4-2-6-9-7/h7-8H,1-6H2",ERR
"C7H13OH1O3-7",COH-C-^C-C-C-C-^C,"InChI=1S/C7H14O2/c8-5-4-7-3-1-2-6-9-7/h7-8H,1-6H2",ERR
"C7H13OH2O3-4",C-COH-^C-^C-C-C-C,"InChI=1S/C7H14O2/c1-3-4-6-7(9-6)5(2)8/h5-8H,3-4H2,1-2H3",ERR
"C7H13OH2O4-5",C-COH-C-^C-^C-C-C,"InChI=1S/C7H14O2/c1-3-6-7(9-6)4-5(2)8/h5-8H,3-4H2,1-2H3",ERR
"C7H13OH2O2-4",C-^COH-C-^C-C-C-C,"InChI=1S/C7H14O2/c1-3-4-6-5-7(2,8)9-6/h6,8H,3-5H2,1-2H3",ERR
"C7H13OH2O4-6",C-COH-C-^C-C-^C-C,"InChI=1S/C7H14O2/c1-5(8)3-7-4-6(2)9-7/h5-8H,3-4H2,1-2H3",ERR
"C7H13OH2O4-7",C-COH-C-^C-C-C-^C,"InChI=1S/C7H14O2/c1-6(8)5-7-3-2-4-9-7/h6-8H,2-5H2,1H3",ERR
"C7H13OH2O5-6",C-COH-C-C-^C-^C-C,"InChI=1S/C7H14O2/c1-5(8)3-4-7-6(2)9-7/h5-8H,3-4H2,1-2H3",ERR
"C7H13OH2O3-5",C-COH-^C-C-^C-C-C,"InChI=1S/C7H14O2/c1-3-6-4-7(9-6)5(2)8/h5-8H,3-4H2,1-2H3",ERR
"C7H13OH2O5-7",C-COH-C-C-^C-C-^C,"InChI=1S/C7H14O2/c1-6(8)2-3-7-4-5-9-7/h6-8H,2-5H2,1H3",ERR
"C7H13OH2O2-5",C-^COH-C-C-^C-C-C,"InChI=1S/C7H14O2/c1-3-6-4-5-7(2,8)9-6/h6,8H,3-5H2,1-2H3",ERR
"C7H13OH2O6-7",C-COH-C-C-C-^C-^C,"InChI=1S/C7H14O2/c1-6(8)3-2-4-7-5-9-7/h6-8H,2-5H2,1H3",ERR
"C7H13OH2O3-6",C-COH-^C-C-C-^C-C,"InChI=1S/C7H14O2/c1-5-3-4-7(9-5)6(2)8/h5-8H,3-4H2,1-2H3",ERR
"C7H13OH2O2-6",C-^COH-C-C-C-^C-C,"InChI=1S/C7H14O2/c1-6-4-3-5-7(2,8)9-6/h6,8H,3-5H2,1-2H3",ERR
"C7H13OH1Q2-3O2",COH-COOH-COO*-C-C-C-C,"InChI=1S/C7H15O5/c1-2-3-4-6(11-9)7(5-8)12-10/h6-8,10H,2-5H2,1H3",ERR
"C7H13OH1Q2-4O2",COH-COOH-C-COO*-C-C-C,"InChI=1S/C7H15O5/c1-2-3-6(11-9)4-7(5-8)12-10/h6-8,10H,2-5H2,1H3",ERR
"C7H13OH1Q2-5O2",COH-COOH-C-C-COO*-C-C,"InChI=1S/C7H15O5/c1-2-6(11-9)3-4-7(5-8)12-10/h6-8,10H,2-5H2,1H3",ERR
"C7H13OH1Q2-6O2",COH-COOH-C-C-C-COO*-C,"InChI=1S/C7H15O5/c1-6(11-9)3-2-4-7(5-8)12-10/h6-8,10H,2-5H2,1H3",ERR
"C7H13OH2Q1-3O2",COOH-COH-COO*-C-C-C-C,"InChI=1S/C7H15O5/c1-2-3-4-7(12-10)6(8)5-11-9/h6-9H,2-5H2,1H3",ERR
"C7H13OH2Q1-4O2",COOH-COH-C-COO*-C-C-C,"InChI=1S/C7H15O5/c1-2-3-7(12-10)4-6(8)5-11-9/h6-9H,2-5H2,1H3",ERR
"C7H13OH2Q1-5O2",COOH-COH-C-C-COO*-C-C,"InChI=1S/C7H15O5/c1-2-7(12-10)4-3-6(8)5-11-9/h6-9H,2-5H2,1H3",ERR
"C7H13OH1Q5-4O2",COH-C-C-COO*-COOH-C-C,"InChI=1S/C7H15O5/c1-2-6(11-9)7(12-10)4-3-5-8/h6-9H,2-5H2,1H3",ERR
"C7H13OH1Q5-6O2",COH-C-C-C-COOH-COO*-C,"InChI=1S/C7H15O5/c1-6(11-9)7(12-10)4-2-3-5-8/h6-8,10H,2-5H2,1H3",ERR
"C7H13OH1Q5-3O2",COH-C-COO*-C-COOH-C-C,"InChI=1S/C7H15O5/c1-2-6(11-9)5-7(12-10)3-4-8/h6-9H,2-5H2,1H3",ERR
"C7H13OH1Q5-7O2",COH-C-C-C-COOH-C-COO*,"InChI=1S/C7H15O5/c8-5-2-1-3-7(12-10)4-6-11-9/h7-8,10H,1-6H2",ERR
"C7H13OH1Q5-2O2",COH-COO*-C-C-COOH-C-C,"InChI=1S/C7H15O5/c1-2-6(11-9)3-4-7(5-8)12-10/h6-9H,2-5H2,1H3",ERR
"C7H13OH1Q6-5O2",COH-C-C-C-COO*-COOH-C,"InChI=1S/C7H15O5/c1-6(11-9)7(12-10)4-2-3-5-8/h6-9H,2-5H2,1H3",ERR
"C7H13OH1Q6-7O2",COH-C-C-C-C-COOH-COO*,"InChI=1S/C7H15O5/c8-5-3-1-2-4-7(12-10)6-11-9/h7-8,10H,1-6H2",ERR
"C7H13OH1Q6-4O2",COH-C-C-COO*-C-COOH-C,"InChI=1S/C7H15O5/c1-6(11-9)5-7(12-10)3-2-4-8/h6-9H,2-5H2,1H3",ERR
"C7H13OH1Q6-3O2",COH-C-COO*-C-C-COOH-C,"InChI=1S/C7H15O5/c1-6(11-9)2-3-7(12-10)4-5-8/h6-9H,2-5H2,1H3",ERR
"C7H13OH1Q6-2O2",COH-COO*-C-C-C-COOH-C,"InChI=1S/C7H15O5/c1-6(11-9)3-2-4-7(5-8)12-10/h6-9H,2-5H2,1H3",ERR
"C7H13OH1Q7-6O2",COH-C-C-C-C-COO*-COOH,"InChI=1S/C7H15O5/c8-5-3-1-2-4-7(12-10)6-11-9/h7-9H,1-6H2",ERR
"C7H13OH1Q7-5O2",COH-C-C-C-COO*-C-COOH,"InChI=1S/C7H15O5/c8-5-2-1-3-7(12-10)4-6-11-9/h7-9H,1-6H2",ERR
"C7H13OH1Q7-4O2",COH-C-C-COO*-C-C-COOH,"InChI=1S/C7H15O5/c8-5-1-3-7(12-10)4-2-6-11-9/h7-9H,1-6H2",ERR
"C7H13OH1Q7-3O2",COH-C-COO*-C-C-C-COOH,"InChI=1S/C7H15O5/c8-5-4-7(12-10)3-1-2-6-11-9/h7-9H,1-6H2",ERR
"C7H13OH2Q4-3O2",C-COH-COO*-COOH-C-C-C,"InChI=1S/C7H15O5/c1-3-4-6(11-9)7(12-10)5(2)8/h5-9H,3-4H2,1-2H3",ERR
"C7H13OH2Q4-5O2",C-COH-C-COOH-COO*-C-C,"InChI=1S/C7H15O5/c1-3-6(11-9)7(12-10)4-5(2)8/h5-8,10H,3-4H2,1-2H3",ERR
"C7H13OH2Q4-6O2",C-COH-C-COOH-C-COO*-C,"InChI=1S/C7H15O5/c1-5(8)3-7(12-10)4-6(2)11-9/h5-8,10H,3-4H2,1-2H3",ERR
"C7H13OH2Q4-1O2",COO*-COH-C-COOH-C-C-C,"InChI=1S/C7H15O5/c1-2-3-7(12-10)4-6(8)5-11-9/h6-8,10H,2-5H2,1H3",ERR
"C7H13OH2Q4-7O2",C-COH-C-COOH-C-C-COO*,"InChI=1S/C7H15O5/c1-6(8)5-7(12-10)3-2-4-11-9/h6-8,10H,2-5H2,1H3",ERR
"C7H13OH2Q5-4O2",C-COH-C-COO*-COOH-C-C,"InChI=1S/C7H15O5/c1-3-6(11-9)7(12-10)4-5(2)8/h5-9H,3-4H2,1-2H3",ERR
"C7H13OH2Q5-6O2",C-COH-C-C-COOH-COO*-C,"InChI=1S/C7H15O5/c1-5(8)3-4-7(12-10)6(2)11-9/h5-8,10H,3-4H2,1-2H3",ERR
"C7H13OH2Q5-3O2",C-COH-COO*-C-COOH-C-C,"InChI=1S/C7H15O5/c1-3-6(11-9)4-7(12-10)5(2)8/h5-9H,3-4H2,1-2H3",ERR
"C7H13OH2Q5-7O2",C-COH-C-C-COOH-C-COO*,"InChI=1S/C7H15O5/c1-6(8)2-3-7(12-10)4-5-11-9/h6-8,10H,2-5H2,1H3",ERR
"C7H13OH2Q5-1O2",COO*-COH-C-C-COOH-C-C,"InChI=1S/C7H15O5/c1-2-7(12-10)4-3-6(8)5-11-9/h6-8,10H,2-5H2,1H3",ERR
"C7H13OH2Q6-5O2",C-COH-C-C-COO*-COOH-C,"InChI=1S/C7H15O5/c1-5(8)3-4-7(12-10)6(2)11-9/h5-9H,3-4H2,1-2H3",ERR
"C7H13OH2Q6-7O2",C-COH-C-C-C-COOH-COO*,"InChI=1S/C7H15O5/c1-6(8)3-2-4-7(12-10)5-11-9/h6-8,10H,2-5H2,1H3",ERR
"C7H13OH2Q6-4O2",C-COH-C-COO*-C-COOH-C,"InChI=1S/C7H15O5/c1-5(8)3-7(12-10)4-6(2)11-9/h5-9H,3-4H2,1-2H3",ERR
"C7H13OH2Q6-3O2",C-COH-COO*-C-C-COOH-C,"InChI=1S/C7H15O5/c1-5(11-9)3-4-7(12-10)6(2)8/h5-9H,3-4H2,1-2H3",ERR
"C7H123OH1Q2",COH-COOH-C=C-C-C-C,"InChI=1S/C7H14O3/c1-2-3-4-5-7(6-8)10-9/h4-5,7-9H,2-3,6H2,1H3",OHoleOOH
"C7H124OH1Q2",COH-COOH-C-C=C-C-C,"InChI=1S/C7H14O3/c1-2-3-4-5-7(6-8)10-9/h3-4,7-9H,2,5-6H2,1H3",OHoleOOH
"C7H125OH1Q2",COH-COOH-C-C-C=C-C,"InChI=1S/C7H14O3/c1-2-3-4-5-7(6-8)10-9/h2-3,7-9H,4-6H2,1H3",OHoleOOH
"C7H126OH1Q2",COH-COOH-C-C-C-C=C,"InChI=1S/C7H14O3/c1-2-3-4-5-7(6-8)10-9/h2,7-9H,1,3-6H2",OHoleOOH
"C7H122OH2Q1",COOH-COH=C-C-C-C-C,"InChI=1S/C7H14O3/c1-2-3-4-5-7(8)6-10-9/h5,8-9H,2-4,6H2,1H3",OHoleOOH
"C7H123OH2Q1",COOH-COH-C=C-C-C-C,"InChI=1S/C7H14O3/c1-2-3-4-5-7(8)6-10-9/h4-5,7-9H,2-3,6H2,1H3",OHoleOOH
"C7H124OH2Q1",COOH-COH-C-C=C-C-C,"InChI=1S/C7H14O3/c1-2-3-4-5-7(8)6-10-9/h3-4,7-9H,2,5-6H2,1H3",OHoleOOH
"C7H122OH6Q7",COOH-COH-C-C-C=C-C,"InChI=1S/C7H14O3/c1-2-3-4-5-7(8)6-10-9/h2-3,7-9H,4-6H2,1H3",OHoleOOH
"C7H123OH1Q5",COH-C-C=C-COOH-C-C,"InChI=1S/C7H14O3/c1-2-7(10-9)5-3-4-6-8/h3,5,7-9H,2,4,6H2,1H3",OHoleOOH
"C7H121OH7Q3",COH-C-C-C-COOH-C=C,"InChI=1S/C7H14O3/c1-2-7(10-9)5-3-4-6-8/h2,7-9H,1,3-6H2",OHoleOOH
"C7H122OH1Q5",COH-C=C-C-COOH-C-C,"InChI=1S/C7H14O3/c1-2-7(10-9)5-3-4-6-8/h3-4,7-9H,2,5-6H2,1H3",OHoleOOH
"C7H121OH1Q5",COH=C-C-C-COOH-C-C,"InChI=1S/C7H14O3/c1-2-7(10-9)5-3-4-6-8/h4,6-9H,2-3,5H2,1H3",OHoleOOH
"C7H123OH7Q2",COH-C-C-C=C-COOH-C,"InChI=1S/C7H14O3/c1-7(10-9)5-3-2-4-6-8/h3,5,7-9H,2,4,6H2,1H3",OHoleOOH
"C7H123OH1Q6",COH-C-C=C-C-COOH-C,"InChI=1S/C7H14O3/c1-7(10-9)5-3-2-4-6-8/h2-3,7-9H,4-6H2,1H3",OHoleOOH
"C7H122OH1Q6",COH-C=C-C-C-COOH-C,"InChI=1S/C7H14O3/c1-7(10-9)5-3-2-4-6-8/h2,4,7-9H,3,5-6H2,1H3",OHoleOOH
"C7H121OH1Q6",COH=C-C-C-C-COOH-C,"InChI=1S/C7H14O3/c1-7(10-9)5-3-2-4-6-8/h4,6-9H,2-3,5H2,1H3",OHoleOOH
"C7H122OH7Q1",COH-C-C-C-C=C-COOH,"InChI=1S/C7H14O3/c8-6-4-2-1-3-5-7-10-9/h3,5,8-9H,1-2,4,6-7H2",OHoleOOH
"C7H123OH7Q1",COH-C-C-C=C-C-COOH,"InChI=1S/C7H14O3/c8-6-4-2-1-3-5-7-10-9/h1,3,8-9H,2,4-7H2",OHoleOOH
"C7H123OH1Q7",COH-C-C=C-C-C-COOH,"InChI=1S/C7H14O3/c8-6-4-2-1-3-5-7-10-9/h1-2,8-9H,3-7H2",OHoleOOH
"C7H122OH1Q7",COH-C=C-C-C-C-COOH,"InChI=1S/C7H14O3/c8-6-4-2-1-3-5-7-10-9/h2,4,8-9H,1,3,5-7H2",OHoleOOH
"C7H122OH2Q4",C-COH=C-COOH-C-C-C,"InChI=1S/C7H14O3/c1-3-4-7(10-9)5-6(2)8/h5,7-9H,3-4H2,1-2H3",OHoleOOH
"C7H122OH6Q4",C-COH-C-COOH-C=C-C,"InChI=1S/C7H14O3/c1-3-4-7(10-9)5-6(2)8/h3-4,6-9H,5H2,1-2H3",OHoleOOH
"C7H121OH6Q4",C-COH-C-COOH-C-C=C,"InChI=1S/C7H14O3/c1-3-4-7(10-9)5-6(2)8/h3,6-9H,1,4-5H2,2H3",OHoleOOH
"C7H121OH2Q4",C=COH-C-COOH-C-C-C,"InChI=1S/C7H14O3/c1-3-4-7(10-9)5-6(2)8/h7-9H,2-5H2,1H3",OHoleOOH
"C7H123OH2Q5",C-COH-C=C-COOH-C-C,"InChI=1S/C7H14O3/c1-3-7(10-9)5-4-6(2)8/h4-9H,3H2,1-2H3",OHoleOOH
"C7H121OH6Q3",C-COH-C-C-COOH-C=C,"InChI=1S/C7H14O3/c1-3-7(10-9)5-4-6(2)8/h3,6-9H,1,4-5H2,2H3",OHoleOOH
"C7H122OH2Q5",C-COH=C-C-COOH-C-C,"InChI=1S/C7H14O3/c1-3-7(10-9)5-4-6(2)8/h4,7-9H,3,5H2,1-2H3",OHoleOOH
"C7H121OH2Q5",C=COH-C-C-COOH-C-C,"InChI=1S/C7H14O3/c1-3-7(10-9)5-4-6(2)8/h7-9H,2-5H2,1H3",OHoleOOH
"C7H123OH6Q2",C-COH-C-C=C-COOH-C,"InChI=1S/C7H14O3/c1-6(8)4-3-5-7(2)10-9/h3,5-9H,4H2,1-2H3",OHoleOOH
"C7H123OH2Q6",C-COH-C=C-C-COOH-C,"InChI=1S/C7H14O3/c1-6(8)4-3-5-7(2)10-9/h3-4,6-9H,5H2,1-2H3",OHoleOOH
"C7H122OH2Q6",C-COH=C-C-C-COOH-C,"InChI=1S/C7H14O3/c1-6(8)4-3-5-7(2)10-9/h4,7-9H,3,5H2,1-2H3",OHoleOOH
