H                            InChI=1S/H
I3C6Q15-4                    InChI=1S/C6H13O4/c1-5(3-4-9-7)6(2)10-8/h5-8H,1,3-4H2,2H3
E2F5J                        InChI=1S/C6H7O/c1-2-6-4-3-5-7-6/h3-4H,2H2,1H3
C6H101OOH4-5                 InChI=1S/C6H11O2/c1-3-5-6(4-2)8-7/h3-4,6-7H,1,5H2,2H3
C6H11O23-6OOH                InChI=1S/C6H12O3/c1-5-6(9-5)3-2-4-8-7/h5-7H,2-4H2,1H3
I3C6Q15-6                    InChI=1S/C6H13O4/c1-5(3-4-9-7)6(2)10-8/h5-8H,2-4H2,1H3
H13DE1O6J                    InChI=1S/C6H7O/c1-2-3-4-5-6-7/h3-5H,1-2H2
C6H101OOH4-6                 InChI=1S/C6H11O2/c1-3-5-6(4-2)8-7/h3,6-7H,1-2,4-5H2
C6H11O24-1OOH                InChI=1S/C6H12O3/c1-2-5-3-6(9-5)4-8-7/h5-7H,2-4H2,1H3
NEC6Q11A-1B                  InChI=1S/C6H13O4/c1-3-6(2,4-9-7)5-10-8/h7-8H,2-5H2,1H3
H25DE1O1J                    InChI=1S/C6H7O/c1-2-3-4-5-6-7/h2,4-5H,1,3H2
C6H101OOH5-3                 InChI=1S/C6H11O2/c1-3-4-5-6(2)8-7/h3-4,6-7H,1,5H2,2H3
C6H11O24-3OOH                InChI=1S/C6H12O3/c1-3-5-6(9-7)4(2)8-5/h4-7H,3H2,1-2H3
I3C6Q16-2                    InChI=1S/C6H13O4/c1-6(2-4-9-7)3-5-10-8/h2,6-8H,3-5H2,1H3
H34DE2O4J                    InChI=1S/C6H7O/c1-3-4-5-6(2)7/h5H,1-2H3
C6H101OOH5-4                 InChI=1S/C6H11O2/c1-3-4-5-6(2)8-7/h3,5-7H,1,4H2,2H3
C6H11O24-5OOH                InChI=1S/C6H12O3/c1-4-3-6(8-4)5(2)9-7/h4-7H,3H2,1-2H3
NEC6Q11A-3                   InChI=1S/C6H13O4/c1-3-6(2,4-9-7)5-10-8/h3,7-8H,4-5H2,1-2H3
H35DE2O1J                    InChI=1S/C6H7O/c1-3-4-5-6(2)7/h3-5H,1-2H2
C6H101OOH5-6                 InChI=1S/C6H11O2/c1-3-4-5-6(2)8-7/h3,6-7H,1-2,4-5H2
C6H11O24-6OOH                InChI=1S/C6H12O3/c1-5-4-6(9-5)2-3-8-7/h5-7H,2-4H2,1H3
I3C6Q16-3                    InChI=1S/C6H13O4/c1-6(2-4-9-7)3-5-10-8/h7-8H,2-5H2,1H3
H45DE2O3J                    InChI=1S/C6H7O/c1-3-4-5-6(2)7/h4-5H,1H2,2H3
C6H101OOH6-3                 InChI=1S/C6H11O2/c1-2-3-4-5-6-8-7/h2-3,7H,1,4-6H2
C6H11O25-1OOH                InChI=1S/C6H12O3/c1-5-2-3-6(9-5)4-8-7/h5-7H,2-4H2,1H3
NEC6Q11A-4                   InChI=1S/C6H13O4/c1-3-6(2,4-9-7)5-10-8/h7-8H,1,3-5H2,2H3
CYC6H724-OJ                  InChI=1S/C6H7O/c7-6-4-2-1-3-5-6/h1-4,6H,5H2
C6H101OOH6-4                 InChI=1S/C6H11O2/c1-2-3-4-5-6-8-7/h2,4,7H,1,3,5-6H2
C6H11O25-3OOH                InChI=1S/C6H12O3/c1-4-3-6(9-7)5(2)8-4/h4-7H,3H2,1-2H3
I3C6Q16-4                    InChI=1S/C6H13O4/c1-6(2-4-9-7)3-5-10-8/h6-8H,1-5H2
CYC6H725-OJ                  InChI=1S/C6H7O/c7-6-4-2-1-3-5-6/h2-6H,1H2
C6H101OOH6-5                 InChI=1S/C6H11O2/c1-2-3-4-5-6-8-7/h2,5,7H,1,3-4,6H2
C6H11O34-1OOH                InChI=1S/C6H12O3/c1-2-5-6(9-5)3-4-8-7/h5-7H,2-4H2,1H3
NEC6Q13-1A                   InChI=1S/C6H13O4/c1-5(10-8)6(2,3)4-9-7/h5,7-8H,2,4H2,1,3H3
C5D14CHO                     InChI=1S/C6H8O/c1-2-3-4-5-6-7/h2,4-6H,1,3H2
C6H102OOH4-5                 InChI=1S/C6H11O2/c1-3-5-6(4-2)8-7/h3-7H,1-2H3
C6H11O34-2OOH                InChI=1S/C6H12O3/c1-3-5-6(8-5)4(2)9-7/h4-7H,3H2,1-2H3
I3C6Q23-1                    InChI=1S/C6H13O4/c1-4-6(3,10-8)5(2)9-7/h5,7-8H,2,4H2,1,3H3
CC31M2CHO                    InChI=1S/C6H8O/c1-4-3-6(4)5(2)7/h3,6H,1-2H3
C6H102OOH4-6                 InChI=1S/C6H11O2/c1-3-5-6(4-2)8-7/h3,5-7H,2,4H2,1H3
NEC6KET1-1A                  InChI=1S/C6H12O3/c1-3-6(2,4-7)5-9-8/h4,8H,3,5H2,1-2H3
NEC6Q13-4                    InChI=1S/C6H13O4/c1-5(10-8)6(2,3)4-9-7/h5,7-8H,1,4H2,2-3H3
DMF24                        InChI=1S/C6H8O/c1-5-3-6(2)7-4-5/h3-4H,1-2H3
C6H102OOH5-4                 InChI=1S/C6H11O2/c1-3-4-5-6(2)8-7/h3-7H,1-2H3
NEC6KET1-3                   InChI=1S/C6H12O3/c1-5(9-8)6(2,3)4-7/h4-5,8H,1-3H3
I3C6Q23-4                    InChI=1S/C6H13O4/c1-4-6(3,10-8)5(2)9-7/h5,7-8H,3-4H2,1-2H3
DMF24BCAR                    InChI=1S/C6H8O/c1-5-3-6(2)7-4-5/h4,6H,1-2H3
C6H102OOH5-6                 InChI=1S/C6H11O2/c1-3-4-5-6(2)8-7/h3-4,6-7H,2,5H2,1H3
NEC6KET1-4                   InChI=1S/C6H12O3/c1-6(2,5-7)3-4-9-8/h5,8H,3-4H2,1-2H3
NEC6Q14-1A                   InChI=1S/C6H13O4/c1-6(2,5-10-8)3-4-9-7/h7-8H,1,3-5H2,2H3
DMF25                        InChI=1S/C6H8O/c1-5-3-4-6(2)7-5/h3-4H,1-2H3
C6H102OOH6-4                 InChI=1S/C6H11O2/c1-2-3-4-5-6-8-7/h2-4,7H,5-6H2,1H3
NEC6KET3-1                   InChI=1S/C6H12O3/c1-5(7)6(2,3)4-9-8/h8H,4H2,1-3H3
I3C6Q23-5                    InChI=1S/C6H13O4/c1-4-6(3,10-8)5(2)9-7/h4-5,7-8H,1-3H3
DMF25ACAR                    InChI=1S/C6H8O/c1-5-3-6(2)7-4-5/h3,5H,1-2H3
C6H102OOH6-5                 InChI=1S/C6H11O2/c1-2-3-4-5-6-8-7/h2-3,5,7H,4,6H2,1H3
NEC6KET3-4                   InChI=1S/C6H12O3/c1-6(2,3)5(7)4-9-8/h8H,4H2,1-3H3
NEC6Q14-3                    InChI=1S/C6H13O4/c1-6(2,5-10-8)3-4-9-7/h3,7-8H,4-5H2,1-2H3
DMF25BCAR                    InChI=1S/C6H8O/c1-5-3-4-6(2)7-5/h3,6H,1-2H3
C6H103OOH1-2                 InChI=1S/C6H11O2/c1-2-3-4-5-6-8-7/h3-5,7H,2,6H2,1H3
NEC6KET4-1                   InChI=1S/C6H12O3/c1-6(2,3-4-7)5-9-8/h4,8H,3,5H2,1-2H3
I3C6Q23-6                    InChI=1S/C6H13O4/c1-4-6(3,10-8)5(2)9-7/h5,7-8H,1,4H2,2-3H3
DMF25OPB1                    InChI=1S/C6H8O/c1-3-4-6(2)5-7/h4,6H,1-2H3
C6H103OOH2-1                 InChI=1S/C6H11O2/c1-3-4-5-6(2)8-7/h4-7H,2-3H2,1H3
NEC6KET4-3                   InChI=1S/C6H12O3/c1-6(2,3)5(4-7)9-8/h4-5,8H,1-3H3
NEC6Q34-1                    InChI=1S/C6H13O4/c1-6(2,3)5(10-8)4-9-7/h5,7-8H,1,4H2,2-3H3
DMF25OPB2                    InChI=1S/C6H8O/c1-3-4-5-6(2)7/h4-5H,1-2H3/b4-3?,6-5-
CHXO2J                       InChI=1S/C6H11O2/c7-8-6-4-2-1-3-5-6/h6H,1-5H2
I3C6KET1-2                   InChI=1S/C6H12O3/c1-3-5(2)6(4-7)9-8/h4-6,8H,3H2,1-2H3
I3C6Q24-1                    InChI=1S/C6H13O4/c1-3-6(4-9-7)5(2)10-8/h5-8H,2-4H2,1H3
DMF34                        InChI=1S/C6H8O/c1-5-3-7-4-6(5)2/h3-4H,1-2H3
CHX1Q2J                      InChI=1S/C6H11O2/c7-8-6-4-2-1-3-5-6/h4,6-7H,1-3,5H2
I3C6KET1-3                   InChI=1S/C6H12O3/c1-3-6(2,9-8)4-5-7/h5,8H,3-4H2,1-2H3
I3C6Q24-3                    InChI=1S/C6H13O4/c1-3-6(4-9-7)5(2)10-8/h5,7-8H,3-4H2,1-2H3
DMF34ACAR                    InChI=1S/C6H8O/c1-5-3-7-4-6(5)2/h3,6H,1-2H3
CHX1Q3J                      InChI=1S/C6H11O2/c7-8-6-4-2-1-3-5-6/h2,6-7H,1,3-5H2
I3C6KET1-4                   InChI=1S/C6H12O3/c1-2-6(3-4-7)5-9-8/h4,6,8H,2-3,5H2,1H3
I3C6Q24-5                    InChI=1S/C6H13O4/c1-3-6(4-9-7)5(2)10-8/h3,5-8H,4H2,1-2H3
E2F                          InChI=1S/C6H8O/c1-2-6-4-3-5-7-6/h3-5H,2H2,1H3
CHX1Q4J                      InChI=1S/C6H11O2/c7-8-6-4-2-1-3-5-6/h1,6-7H,2-5H2
I3C6KET1-5                   InChI=1S/C6H12O3/c1-5(3-4-7)6(2)9-8/h4-6,8H,3H2,1-2H3
IC6Q11A-2                    InChI=1S/C6H13O4/c1-2-3-6(4-9-7)5-10-8/h7-8H,2-5H2,1H3
H23DE1O                      InChI=1S/C6H8O/c1-2-3-4-5-6-7/h3,5-6H,2H2,1H3
XC6KET1-1A                   InChI=1S/C6H12O3/c1-5(2)6(3-7)4-9-8/h3,5-6,8H,4H2,1-2H3
I3C6Q24-6                    InChI=1S/C6H13O4/c1-3-6(4-9-7)5(2)10-8/h5-8H,1,3-4H2,2H3
IC6KET4-1O                   InChI=1S/C6H11O2/c1-5(4-7)3-6(2)8/h5H,3-4H2,1-2H3
I3C6KET1-6                   InChI=1S/C6H12O3/c1-6(2-4-7)3-5-9-8/h4,6,8H,2-3,5H2,1H3
IC6Q11A-3                    InChI=1S/C6H13O4/c1-2-3-6(4-9-7)5-10-8/h3,6-8H,2,4-5H2,1H3
H34DE2O                      InChI=1S/C6H8O/c1-3-4-5-6(2)7/h3,5H,1-2H3
IC6KET4-2O                   InChI=1S/C6H11O2/c1-5(7)4-6(2,3)8/h4H2,1-3H3
XC6KET1-2                    InChI=1S/C6H12O3/c1-5(2)6(3,4-7)9-8/h4-5,8H,1-3H3
I3C6Q25-1                    InChI=1S/C6H13O4/c1-4(5(2)9-7)6(3)10-8/h4-8H,2H2,1,3H3
H35DE2O                      InChI=1S/C6H8O/c1-3-4-5-6(2)7/h3-5H,1H2,2H3
IC6KET4-3O                   InChI=1S/C6H11O2/c1-4(2)6(8)5(3)7/h4,6H,1-3H3
I3C6KET2-1                   InChI=1S/C6H12O3/c1-3-5(2)6(7)4-9-8/h5,8H,3-4H2,1-2H3
IC6Q11A-4                    InChI=1S/C6H13O4/c1-2-3-6(4-9-7)5-10-8/h2,6-8H,3-5H2,1H3
H45DE3O                      InChI=1S/C6H8O/c1-3-5-6(7)4-2/h5H,1,4H2,2H3
IC6KET4-5O                   InChI=1S/C6H11O2/c1-5(2)3-6(8)4-7/h5H,3-4H2,1-2H3
XC6KET1-3                    InChI=1S/C6H12O3/c1-5(4-7)6(2,3)9-8/h4-5,8H,1-3H3
I3C6Q25-3                    InChI=1S/C6H13O4/c1-4(5(2)9-7)6(3)10-8/h5-8H,1-3H3
IC6KET5-1O                   InChI=1S/C6H11O2/c1-6(5-8)3-2-4-7/h4,6H,2-3,5H2,1H3
I3C6KET2-3                   InChI=1S/C6H12O3/c1-4-6(3,9-8)5(2)7/h8H,4H2,1-3H3
IC6Q11A-5                    InChI=1S/C6H13O4/c1-2-3-6(4-9-7)5-10-8/h6-8H,1-5H2
IC6KET5-2O                   InChI=1S/C6H11O2/c1-6(2,8)4-3-5-7/h5H,3-4H2,1-2H3
XC6KET1-4                    InChI=1S/C6H12O3/c1-5(3-7)6(2)4-9-8/h3,5-6,8H,4H2,1-2H3
I3C6Q25-4                    InChI=1S/C6H13O4/c1-4(5(2)9-7)6(3)10-8/h4-8H,1H2,2-3H3
C6H9D14-5OR                  InChI=1S/C6H9O/c1-2-3-4-5-6-7/h2,4-5H,1,3,6H2
IC6KET5-3O                   InChI=1S/C6H11O2/c1-5(2)6(8)3-4-7/h4-6H,3H2,1-2H3
I3C6KET2-4                   InChI=1S/C6H12O3/c1-3-6(4-9-8)5(2)7/h6,8H,3-4H2,1-2H3
IC6Q12-1A                    InChI=1S/C6H13O4/c1-3-4-6(2,10-8)5-9-7/h7-8H,2-5H2,1H3
C6H9D15-3OR                  InChI=1S/C6H9O/c1-3-5-6(7)4-2/h3-4,6H,1-2,5H2
IC6KET5-4O                   InChI=1S/C6H11O2/c1-5(2)3-6(8)4-7/h4-6H,3H2,1-2H3
I3C6KET2-5                   InChI=1S/C6H12O3/c1-4(5(2)7)6(3)9-8/h4,6,8H,1-3H3
I3C6Q34-1                    InChI=1S/C6H13O4/c1-3-6(4-2,10-8)5-9-7/h7-8H,1,3-5H2,2H3
DMF252H3J                    InChI=1S/C6H9O/c1-5-3-4-6(2)7-5/h3-5H,1-2H3
NEC6KET1-1AO                 InChI=1S/C6H11O2/c1-3-6(2,4-7)5-8/h4H,3,5H2,1-2H3
I3C6KET2-6                   InChI=1S/C6H12O3/c1-5(6(2)7)3-4-9-8/h5,8H,3-4H2,1-2H3
IC6Q12-3                     InChI=1S/C6H13O4/c1-3-4-6(2,10-8)5-9-7/h4,7-8H,3,5H2,1-2H3
DMF253H2J                    InChI=1S/C6H9O/c1-5-3-4-6(2)7-5/h3H,4H2,1-2H3
NEC6KET1-3O                  InChI=1S/C6H11O2/c1-5(8)6(2,3)4-7/h4-5H,1-3H3
I3C6KET4-1                   InChI=1S/C6H12O3/c1-2-6(5-7)3-4-9-8/h5-6,8H,2-4H2,1H3
I3C6Q34-2                    InChI=1S/C6H13O4/c1-3-6(4-2,10-8)5-9-7/h3,7-8H,4-5H2,1-2H3
H4E2O1J                      InChI=1S/C6H9O/c1-3-4-5-6(2)7/h3-4H,2,5H2,1H3
NEC6KET1-4O                  InChI=1S/C6H11O2/c1-6(2,5-8)3-4-7/h5H,3-4H2,1-2H3
I3C6KET4-2                   InChI=1S/C6H12O3/c1-3-6(4-7)5(2)9-8/h4-6,8H,3H2,1-2H3
IC6Q12-4                     InChI=1S/C6H13O4/c1-3-4-6(2,10-8)5-9-7/h3,7-8H,4-5H2,1-2H3
H4E2O3J                      InChI=1S/C6H9O/c1-3-4-5-6(2)7/h3-5H,1-2H3
NEC6KET3-1O                  InChI=1S/C6H11O2/c1-5(8)6(2,3)4-7/h4H2,1-3H3
I3C6KET4-3                   InChI=1S/C6H12O3/c1-3-6(4-2,5-7)9-8/h5,8H,3-4H2,1-2H3
IC6Q12-5                     InChI=1S/C6H13O4/c1-3-4-6(2,10-8)5-9-7/h7-8H,1,3-5H2,2H3
H4E2O5J                      InChI=1S/C6H9O/c1-3-4-5-6(2)7/h4H,5H2,1-2H3
NEC6KET3-4O                  InChI=1S/C6H11O2/c1-6(2,3)5(8)4-7/h4H2,1-3H3
IC6KET1-1A                   InChI=1S/C6H12O3/c1-2-3-6(4-7)5-9-8/h4,6,8H,2-3,5H2,1H3
IC6Q13-1A                    InChI=1S/C6H13O4/c1-3-6(10-8)5(2)4-9-7/h5-8H,2-4H2,1H3
H5E2O4J                      InChI=1S/C6H9O/c1-3-4-5-6(2)7/h3-4H,1,5H2,2H3
NEC6KET4-1O                  InChI=1S/C6H11O2/c1-6(2,5-8)3-4-7/h4H,3,5H2,1-2H3
IC6KET1-2                    InChI=1S/C6H12O3/c1-3-4-6(2,5-7)9-8/h5,8H,3-4H2,1-2H3
IC6Q13-2                     InChI=1S/C6H13O4/c1-3-6(10-8)5(2)4-9-7/h6-8H,3-4H2,1-2H3
IC3H6COC2H3                  InChI=1S/C6H9O/c1-4-6(7)5(2)3/h4-5H,1-2H2,3H3
NEC6KET4-3O                  InChI=1S/C6H11O2/c1-6(2,3)5(8)4-7/h4-5H,1-3H3
IC6KET1-3                    InChI=1S/C6H12O3/c1-3-6(9-8)5(2)4-7/h4-6,8H,3H2,1-2H3
IC6Q13-4                     InChI=1S/C6H13O4/c1-3-6(10-8)5(2)4-9-7/h3,5-8H,4H2,1-2H3
TC3H6COC2H3                  InChI=1S/C6H9O/c1-4-6(7)5(2)3/h4H,1H2,2-3H3
I3C6KET1-2O                  InChI=1S/C6H11O2/c1-3-5(2)6(8)4-7/h4-6H,3H2,1-2H3
IC6KET1-4                    InChI=1S/C6H12O3/c1-5(4-7)3-6(2)9-8/h4-6,8H,3H2,1-2H3
IC6Q13-5                     InChI=1S/C6H13O4/c1-3-6(10-8)5(2)4-9-7/h5-8H,1,3-4H2,2H3
CYHX1N3OJ                    InChI=1S/C6H9O/c7-6-4-2-1-3-5-6/h2,4,6H,1,3,5H2
I3C6KET1-3O                  InChI=1S/C6H11O2/c1-3-6(2,8)4-5-7/h5H,3-4H2,1-2H3
IC6KET1-5                    InChI=1S/C6H12O3/c1-6(5-7)3-2-4-9-8/h5-6,8H,2-4H2,1H3
IC6Q14-1A                    InChI=1S/C6H13O4/c1-5(4-9-7)3-6(2)10-8/h5-8H,1,3-4H2,2H3
CYHX1N4OJ                    InChI=1S/C6H9O/c7-6-4-2-1-3-5-6/h1-2,6H,3-5H2
I3C6KET1-4O                  InChI=1S/C6H11O2/c1-2-6(5-8)3-4-7/h4,6H,2-3,5H2,1H3
IC6KET3-1                    InChI=1S/C6H12O3/c1-3-6(7)5(2)4-9-8/h5,8H,3-4H2,1-2H3
IC6Q14-2                     InChI=1S/C6H13O4/c1-5(4-9-7)3-6(2)10-8/h6-8H,3-4H2,1-2H3
HX2N1AL6J                    InChI=1S/C6H9O/c1-2-3-4-5-6-7/h4-6H,1-3H2
I3C6KET1-5O                  InChI=1S/C6H11O2/c1-5(3-4-7)6(2)8/h4-6H,3H2,1-2H3
IC6KET3-2                    InChI=1S/C6H12O3/c1-4-5(7)6(2,3)9-8/h8H,4H2,1-3H3
IC6Q14-3                     InChI=1S/C6H13O4/c1-5(4-9-7)3-6(2)10-8/h3,5-8H,4H2,1-2H3
I3C6KET1-6O                  InChI=1S/C6H11O2/c1-6(2-4-7)3-5-8/h4,6H,2-3,5H2,1H3
IC6KET3-4                    InChI=1S/C6H12O3/c1-4(2)6(7)5(3)9-8/h4-5,8H,1-3H3
IC6Q14-5                     InChI=1S/C6H13O4/c1-5(4-9-7)3-6(2)10-8/h5-8H,2-4H2,1H3
CHX1VO4J                     InChI=1S/C6H9O/c7-6-4-2-1-3-5-6/h1H,2-5H2
I3C6KET2-1O                  InChI=1S/C6H11O2/c1-3-5(2)6(8)4-7/h5H,3-4H2,1-2H3
IC6KET3-5                    InChI=1S/C6H12O3/c1-5(2)6(7)3-4-9-8/h5,8H,3-4H2,1-2H3
IC6Q15-1A                    InChI=1S/C6H13O4/c1-6(5-10-8)3-2-4-9-7/h6-8H,1-5H2
HX1N5AL6J                    InChI=1S/C6H9O/c1-3-4-5-6(2)7/h3H,1-2,4-5H2
I3C6KET2-3O                  InChI=1S/C6H11O2/c1-4-6(3,8)5(2)7/h4H2,1-3H3
IC6KET4-1                    InChI=1S/C6H12O3/c1-5(4-9-8)3-6(2)7/h5,8H,3-4H2,1-2H3
IC6Q15-2                     InChI=1S/C6H13O4/c1-6(5-10-8)3-2-4-9-7/h7-8H,2-5H2,1H3
I3C6KET2-4O                  InChI=1S/C6H11O2/c1-3-6(4-7)5(2)8/h6H,3-4H2,1-2H3
IC6KET4-2                    InChI=1S/C6H12O3/c1-5(7)4-6(2,3)9-8/h8H,4H2,1-3H3
IC6Q15-3                     InChI=1S/C6H13O4/c1-6(5-10-8)3-2-4-9-7/h3,6-8H,2,4-5H2,1H3
HX5ENAL1J                    InChI=1S/C6H9O/c1-2-3-4-5-6-7/h2H,1,3-5H2
I3C6KET2-5O                  InChI=1S/C6H11O2/c1-4(5(2)7)6(3)8/h4-5H,1-3H3
IC6KET4-3                    InChI=1S/C6H12O3/c1-4(2)6(9-8)5(3)7/h4,6,8H,1-3H3
IC6Q15-4                     InChI=1S/C6H13O4/c1-6(5-10-8)3-2-4-9-7/h2,6-8H,3-5H2,1H3
HX5ENAL2J                    InChI=1S/C6H9O/c1-2-3-4-5-6-7/h2,5-6H,1,3-4H2
I3C6KET2-6O                  InChI=1S/C6H11O2/c1-5(3-4-7)6(2)8/h5H,3-4H2,1-2H3
IC6KET4-5                    InChI=1S/C6H12O3/c1-5(2)3-6(7)4-9-8/h5,8H,3-4H2,1-2H3
IC6Q23-1                     InChI=1S/C6H13O4/c1-4-5(9-7)6(2,3)10-8/h5,7-8H,2,4H2,1,3H3
HX5ENAL3J                    InChI=1S/C6H9O/c1-2-3-4-5-6-7/h2,4,6H,1,3,5H2
XC6KET1-1AO                  InChI=1S/C6H11O2/c1-5(2)6(3-7)4-8/h3,5-6H,4H2,1-2H3
IC6KET5-1                    InChI=1S/C6H12O3/c1-6(5-9-8)3-2-4-7/h4,6,8H,2-3,5H2,1H3
IC6Q23-4                     InChI=1S/C6H13O4/c1-4-5(9-7)6(2,3)10-8/h4-5,7-8H,1-3H3
HX5ENAL4J                    InChI=1S/C6H9O/c1-2-3-4-5-6-7/h2-3,6H,1,4-5H2
I3C6KET4-1O                  InChI=1S/C6H11O2/c1-2-6(5-8)3-4-7/h5-6H,2-4H2,1H3
IC6KET5-2                    InChI=1S/C6H12O3/c1-6(2,9-8)4-3-5-7/h5,8H,3-4H2,1-2H3
IC6Q23-5                     InChI=1S/C6H13O4/c1-4-5(9-7)6(2,3)10-8/h5,7-8H,1,4H2,2-3H3
C6D2Y1-1R                    InChI=1S/C6H9O/c1-2-3-4-5-6-7/h4-5H,2-3H2,1H3
XC6KET1-2O                   InChI=1S/C6H11O2/c1-5(2)6(3,8)4-7/h4-5H,1-3H3
IC6KET5-3                    InChI=1S/C6H12O3/c1-5(2)6(9-8)3-4-7/h4-6,8H,3H2,1-2H3
IC6Q24-1                     InChI=1S/C6H13O4/c1-5(9-7)4-6(2,3)10-8/h5,7-8H,2,4H2,1,3H3
IC6D34-2OR                   InChI=1S/C6H9O/c1-4-5-6(2,3)7/h5H,1H2,2-3H3
I3C6KET4-2O                  InChI=1S/C6H11O2/c1-3-6(4-7)5(2)8/h4-6H,3H2,1-2H3
IC6KET5-4                    InChI=1S/C6H12O3/c1-5(2)3-6(4-7)9-8/h4-6,8H,3H2,1-2H3
IC6Q24-3                     InChI=1S/C6H13O4/c1-5(9-7)4-6(2,3)10-8/h4-5,7-8H,1-3H3
IC6D1Y4-3R                   InChI=1S/C6H9O/c1-5(2)4-6(3)7/h4H,1H2,2-3H3
XC6KET1-3O                   InChI=1S/C6H11O2/c1-5(4-7)6(2,3)8/h4-5H,1-3H3
I3C6O23-6OOH                 InChI=1S/C6H12O3/c1-5-6(2,9-5)3-4-8-7/h5,7H,3-4H2,1-2H3
IC6Q24-5                     InChI=1S/C6H13O4/c1-5(9-7)4-6(2,3)10-8/h5,7-8H,1,4H2,2-3H3
IC3H7COC2H3                  InChI=1S/C6H10O/c1-4-6(7)5(2)3/h4-5H,1H2,2-3H3
I3C6KET4-3O                  InChI=1S/C6H11O2/c1-3-6(8,4-2)5-7/h5H,3-4H2,1-2H3
I3C6O24-1OOH                 InChI=1S/C6H12O3/c1-2-5-3-8-6(5)4-9-7/h5-7H,2-4H2,1H3
IC6Q25-1                     InChI=1S/C6H13O4/c1-6(2,10-8)4-3-5-9-7/h7-8H,1,3-5H2,2H3
ETES1                        InChI=1S/C6H10O/c1-3-5-6(4-2)7-5/h3,5-6H,1,4H2,2H3
XC6KET1-4O                   InChI=1S/C6H11O2/c1-5(3-7)6(2)4-8/h3,5-6H,4H2,1-2H3
I3C6O24-3OOH                 InChI=1S/C6H12O3/c1-3-6(9-7)4-8-5(6)2/h5,7H,3-4H2,1-2H3
XC6Q11A-2                    InChI=1S/C6H13O4/c1-5(2)6(3-9-7)4-10-8/h5,7-8H,3-4H2,1-2H3
MVOX                         InChI=1S/C6H10O/c1-3-6-4-5(2)7-6/h3,5-6H,1,4H2,2H3
IC6KET1-1AO                  InChI=1S/C6H11O2/c1-2-3-6(4-7)5-8/h4,6H,2-3,5H2,1H3
I3C6O24-5OOH                 InChI=1S/C6H12O3/c1-4-6(3-8-4)5(2)9-7/h4-7H,3H2,1-2H3
IC6Q25-3                     InChI=1S/C6H13O4/c1-6(2,10-8)4-3-5-9-7/h4,7-8H,3,5H2,1-2H3
VTHF                         InChI=1S/C6H10O/c1-2-6-4-3-5-7-6/h2,6H,1,3-5H2
IC6KET1-2O                   InChI=1S/C6H11O2/c1-3-4-6(2,8)5-7/h5H,3-4H2,1-2H3
I3C6O24-6OOH                 InChI=1S/C6H12O3/c1-5-6(4-8-5)2-3-9-7/h5-7H,2-4H2,1H3
XC6Q11A-3                    InChI=1S/C6H13O4/c1-5(2)6(3-9-7)4-10-8/h6-8H,3-4H2,1-2H3
EDHF                         InChI=1S/C6H10O/c1-2-6-4-3-5-7-6/h3-4,6H,2,5H2,1H3
IC6KET1-3O                   InChI=1S/C6H11O2/c1-3-6(8)5(2)4-7/h4-6H,3H2,1-2H3
I3C6O25-1OOH                 InChI=1S/C6H12O3/c1-4-5(2)9-6(4)3-8-7/h4-7H,3H2,1-2H3
IC6Q25-4                     InChI=1S/C6H13O4/c1-6(2,10-8)4-3-5-9-7/h3,7-8H,4-5H2,1-2H3
CHXYO12                      InChI=1S/C6H10O/c1-2-4-6-5(3-1)7-6/h5-6H,1-4H2
IC6KET1-4O                   InChI=1S/C6H11O2/c1-5(4-7)3-6(2)8/h4-6H,3H2,1-2H3
I3C6O25-3OOH                 InChI=1S/C6H12O3/c1-4-6(3,9-7)5(2)8-4/h4-5,7H,1-3H3
XC6Q11A-4                    InChI=1S/C6H13O4/c1-5(2)6(3-9-7)4-10-8/h5-8H,1,3-4H2,2H3
CHXYO14                      InChI=1S/C6H10O/c1-2-6-4-3-5(1)7-6/h5-6H,1-4H2
IC6KET1-5O                   InChI=1S/C6H11O2/c1-6(5-8)3-2-4-7/h5-6H,2-4H2,1H3
I3C6O25-4OOH                 InChI=1S/C6H12O3/c1-4-6(3-8-7)5(2)9-4/h4-7H,3H2,1-2H3
IC6Q34-1                     InChI=1S/C6H13O4/c1-4(2)6(10-8)5(3)9-7/h4-8H,1H2,2-3H3
HEX5ENAL                     InChI=1S/C6H10O/c1-2-3-4-5-6-7/h2,6H,1,3-5H2
IC6KET3-1O                   InChI=1S/C6H11O2/c1-3-6(8)5(2)4-7/h5H,3-4H2,1-2H3
I3C6O34-1OOH                 InChI=1S/C6H12O3/c1-2-6(5-8-6)3-4-9-7/h7H,2-5H2,1H3
XC6Q12-1A                    InChI=1S/C6H13O4/c1-5(2)6(3,10-8)4-9-7/h5,7-8H,3-4H2,1-2H3
C6D2Y1                       InChI=1S/C6H10O/c1-2-3-4-5-6-7/h4-6H,2-3H2,1H3
IC6KET3-2O                   InChI=1S/C6H11O2/c1-4-5(7)6(2,3)8/h4H2,1-3H3
IC6O11A-2OOH                 InChI=1S/C6H12O3/c1-2-3-6(9-7)4-8-5-6/h7H,2-5H2,1H3
IC6Q34-2                     InChI=1S/C6H13O4/c1-4(2)6(10-8)5(3)9-7/h5-8H,1-3H3
IC6D2Y4                      InChI=1S/C6H10O/c1-5(2)4-6(3)7/h4H,1-3H3
